Freq	VFDB
0	VFG049280 (KP1_3368) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae su...
0	VFG049252 (KPN2242_14270) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoni...
0	VFG048738 (KPN2242_09810) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae...
0	VFG048421 (A225_1609) 2,3-dihydroxybenzoate-AMP ligase [Ent siderophore (CVF849)] [Kleb...
0	VFG048340 (Kvar_0796) LuxR family transcriptional regulator [Type 3 fimbriae (CVF848)] ...
0	VFG043618(gi:206579140) (fimI) fimbrial protein [type 1 fimbriae (AI075)] [Klebsiella p...
0	VFG043519(gb|ZP_00604835) (scm) collagen adhesin protein Scm [Scm (VF0418)] [Enterococc...
0	VFG042998(gi:72388801) (srt2) Srt2 [Bee (biofilm enhancer in enterococci) (AI134)] [Ent...
0	VFG042423(gb|CAW30797) (afaA) fimbrial major subunit AfaA [Afimbrial adhesin, AFA-I, ma...
0	VFG042331(gi:197285906) (PMI2057) hemolysin [HpmA-HpmB (SS132)] [Proteus mirabilis HI4320]
0	VFG040969(gi:206579795) (pulM) pullulanase secretion protein PulM [pul (SS215)] [Klebsi...
0	VFG040957(gi:206579648) (pulS) pullulanase secretion protein PulS [pul (SS215)] [Klebsi...
0	VFG035641(gi:387505150) (aec24) type VI secretion lipoprotein [ACE T6SS (CVF736)] [Esch...
0	VFG034953(gi:260843011) (nleB2-2) T3SS effector NleB [NleB2-2 (CVF715)] [Escherichia co...
0	VFG033184(gi:291285694) (fimE) type 1 fimbriae regulatory protein FimE [Type I fimbriae...
0	VFG020176(gi:187732007) (fepB) iron-enterobactin transporter periplasmic binding protei...
0	VFG020069(gi:218891621) (pvdD) peptide synthase [Pyoverdine (CVF551)] [Pseudomonas aeru...
0	VFG002195(gb|NP_814561) (EF0818) polysaccharide lyase, family 8 [Hyaluronidase (VF0359)...
0	VFG002181(gb|NP_816132) (cpsJ) ABC transporter, ATP-binding protein [Capsule (VF0361)] ...
0	VFG049321 (Kvar_1937) periplasmic binding protein/LacI transcriptional regulator [T6SS-...
0	VFG049275 (KPK_2054) type VI secretion protein [T6SS-III (CVF862)] [Klebsiella pneumoni...
0	VFG049089 (A79E_1613) O-antigen export system permease protein RfbD [LPS rfb locus (CVF...
0	VFG049051(gb|YP_002920344.1) (wbbN) glycosyltransferase [LPS (VF0561)] [Klebsiella pneu...
0	VFG048824 (A79E_1608) 6-phosphogluconate dehydrogenase [Capsule (CVF854)] [Klebsiella p...
0	VFG048689 (Kvar_2970) Hcp1 family type VI secretion system effector [T6SS-I (CVF853)] [...
0	VFG048661(gb|YP_005226600.1) (dotU/tssL) type VI secretion system protein, DotU/TssL fa...
0	VFG048510 (A225_1597) TonB-dependent receptor [Ent siderophore (CVF849)] [Klebsiella ox...
0	VFG048481 (KOX_13910) iron-enterobactin transporter ATP-binding protein [Ent siderophor...
0	VFG048450 (Kvar_3758) periplasmic binding protein [Ent siderophore (CVF849)] [Klebsiell...
0	VFG048407 (KPN2242_05930) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Ent siderophore (CVF...
0	VFG048361 (A225_4836) fimbrial-like protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyt...
0	VFG043738(gi:194433666) (ZP_03065942) cytolethal distending toxin B subunit [Sd-CDT (TX...
0	VFG043727(gi:2218090) (cdt-IIIB) cytolethal distending toxin-IIIB [Ec-CDT-III (TX052)] ...
0	VFG043726(gi:2218089) (cdt-IIIA) cytolethal distending toxin-IIIA [Ec-CDT-III (TX052)] ...
0	VFG043595(gi:290581375) (gbpA) glucan-binding protein A [GbpB (AI421)] [Streptococcus m...
0	VFG042990(gi:209491029) (ACI49664) putative pilus-dedicated sortase [PilB-type pili (PG...
0	VFG042650(gi:30524676) (pixB) PixB protein [Pix pilus (AI078)] [Escherichia coli str. X...
0	VFG034989(gi:260843013) (nleG2-2) T3SS effector NleG [NleG2-2 (CVF721)] [Escherichia co...
0	VFG034525(gi:387605793) (ecpE) putative fimbrial protein [E. coli common pilus (ECP) (C...
0	VFG033474(gi:260858274) (espA) translocator EspA [LEE locus encoded TTSS (CVF431)] [Esc...
0	VFG018660(gi:157151109) (htrA/degP) serine protease [Serine protease (CVF148)] [Strepto...
0	VFG005865(gi:24378821) (SMU.322c) glucose-1-phosphate uridylyltransferase [Capsule (CVF...
0	VFG002275(gb|NP_561079) (pfoA) perfringolysin O [theta-toxin/PFO (VF0382)] [Clostridium...
0	VFG002051(gb|YP_404604) (gspH) general secretion pathway protein H [T2SS (VF0333)] [Shi...
0	VFG049221 (KPN2242_14315) type VI secretion system protein ImpK [T6SS-III (CVF862)] [Kl...
0	VFG049066 (KOX_25090) putative glycosyltransferase [LPS rfb locus (CVF857)] [Klebsiella...
0	VFG049002 (KPK_1859) LuxR family transcriptional regulator [RcsAB (CVF856)] [Klebsiella...
0	VFG048746 (KPN2242_09820) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae...
0	VFG048629 (N559_2931) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae JM45]
0	VFG048564 (A225_2989) inner membrane ABC-transporter YbtQ [Yersiniabactin (CVF851)] [Kl...
0	VFG048432 (KOX_13950) isochorismate synthase EntC [Ent siderophore (CVF849)] [Klebsiell...
0	VFG045625(gi:529235604) (EFAU085_02896) cell wall surface adhesion protein [Scm (CVF818...
0	VFG044305(gi:197286451) (nrpG) 4'-phosphopantetheinyl transferase [yersiniabactin-relat...
0	VFG042997(gi:72388800) (srt1) Srt1 [Bee (biofilm enhancer in enterococci) (AI134)] [Ent...
0	VFG042685(gi:27525450) (fimZ) putative regulatory protein [type 1 fimbriae (AI083)] [Ci...
0	VFG042623(gi:197284173) (mrpC) fimbrial outer membrane usher protein [Proteus-like (MR/...
0	VFG042546(gi:170681457) (fanH) putative fimbrial protein FanH [K99 pili/F5 fimbriae (AI...
0	VFG041000(gi:284924296) (aaiT) conserved hypothetical protein [AAI/SCI-II (SS182)] [Esc...
0	VFG035071(gi:260866936) (nleH1-1) T3SS secreted effector NleH [NleH1-1 (CVF732)] [Esche...
0	VFG034861(gi:291281795) (espX2) hypothetical protein [EspX2 (CVF702)] [Escherichia coli...
0	VFG016058(gb|NP_251114) (pvdL) peptide synthase PvdL [pyoverdine (IA001)] [Pseudomonas ...
0	VFG001231(gb|NP_249104) (chpA) still frameshift probable component of chemotactic signa...
0	VFG049184 (KPK_0946) type IV/VI secretion system protein, DotU family [T6SS-II (CVF861)...
0	VFG049170 (A225_2640) protein ImpG/VasA [T6SS-II (CVF861)] [Klebsiella oxytoca E718]
0	VFG049067 (A79E_1615) glycosyltransferase [LPS rfb locus (CVF857)] [Klebsiella pneumoni...
0	VFG048843 (Kvar_1552) protein tyrosine phosphatase [Capsule (CVF854)] [Klebsiella varii...
0	VFG048683(gb|YP_005226602.1) (hcp/tssD) type VI secretion system protein, Hcp family [T...
0	VFG048418 (entB) 2,3-dihydro-2,3-dihydroxybenzoate synthetase [Ent siderophore (CVF849)...
0	VFG048354 (KPK_0836) fimbrial protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae...
0	VFG048350 (Kvar_0795) diguanylate phosphodiesterase [Type 3 fimbriae (CVF848)] [Klebsie...
0	VFG048289 (Kvar_0774) fimbrial protein [Type I fimbriae (CVF847)] [Klebsiella variicola...
0	VFG043617(gi:206578956) (fimC) chaperone protein FimC [type 1 fimbriae (AI075)] [Klebsi...
0	VFG042995(gi:72388798) (bee2) Bee2 [Bee (biofilm enhancer in enterococci) (AI134)] [Ent...
0	VFG035201(gi:218696632) (EC55989_3333) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG034817(gi:291282572) (espR1) hypothetical protein [EspR1 (CVF696)] [Escherichia coli...
0	VFG034324(gi:387609228) (chuX) hypothetical protein [Hemin uptake (CVF460)] [Escherichi...
0	VFG033719(gi:260858240) (ECO26_5249) hypothetical protein [LEE locus encoded TTSS (CVF4...
0	VFG033587(gi:215488986) (escC) T3SS structure protein EscC [LEE encoded T3SS (SS019)] [...
0	VFG033238(gi:218703014) (fimI) type 1 pilus biosynthesis fimbrial protein [Type I fimbr...
0	VFG013019(gi:82543038) (fepB) ferric enterobactin (enterochelin) binding protein; perip...
0	VFG005392(gi:125717471) (gtfD) Glucosyltransferase, putative [Streptococcal glucosyltra...
0	VFG048626 (A79E_2840) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG048573 (KOX_20625) transcriptional regulator [Yersiniabactin (CVF851)] [Klebsiella o...
0	VFG048569 (KOX_20620) hypothetical protein [Yersiniabactin (CVF851)] [Klebsiella oxytoc...
0	VFG045660(gi:397700122) (gelE) gelatinase [Gelatinase (CVF612)] [Enterococcus faecalis ...
0	VFG045646(gi:529234125) (EFAU085_01415) LPXTG-motif protein cell wall anchor domain pro...
0	VFG045643(gi:397699479) (EFD32_0900) Endocarditis and Biofilm-Associated Pilus subunitB...
0	VFG044322(gb|YP_002919453) (iroE) siderophore esterase IroE [Sal (VF0563)] [Klebsiella ...
0	VFG042441(gb|AAK16196) (afaA-VIII) AfaA-VIII [Afimbrial adhesin, AfaE-VIII (AI015)] [Es...
0	VFG042081(gi:15832984) (eivC) ATP synthase SpaL [ETT2 (SS017)] [Escherichia coli O157:H...
0	VFG035928(gi:218511202) (aatD) AatD [ABC transporter for dispersin (CVF737)] [Escherich...
0	VFG035905(gi:410480095) (aatA) outer membrane protein AatA [ABC transporter for dispers...
0	VFG035328(gi:218696618) (EC55989_3318) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG034911(gi:387505433) (espY3) hypothetical protein [EspY3 (CVF709)] [Escherichia coli...
0	VFG033454(gi:260845683) (espB) translocon EspB [LEE locus encoded TTSS (CVF431)] [Esche...
0	VFG033299(gi:291285699) (fimF) Fimbrial protein FimF [Type I fimbriae (CVF426)] [Escher...
0	VFG020074(gi:218891595) (pvdL) peptide synthase [Pyoverdine (CVF551)] [Pseudomonas aeru...
0	VFG012226(gi:110644643) (papK) PapK fimbrial adapter precursor [P fimbriae (CVF425)] [E...
0	VFG006040(gi:55821121) (epsD) exopolysaccharide exporter accessory protein [Capsule (CV...
0	VFG005892(gi:116627837) (STER_1060) Polysaccharide polymerase [Capsule (CVF186)] [Strep...
0	VFG002417(gb|NP_286006) (yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] ...
0	VFG049253 (A225_4098) hypothetical protein [T6SS-III (CVF862)] [Klebsiella oxytoca E718]
0	VFG049091 (KPHS_35500) lipopolysaccharide O-antigen ABC transport system transmembrane ...
0	VFG049062(gb|YP_002920345.1) (glf) UDP-galactopyranose mutase [LPS (VF0561)] [Klebsiell...
0	VFG049058 (KPHS_35470) putative UDP-galactopyranose mutase [LPS rfb locus (CVF857)] [Kl...
0	VFG048595 (A225_2997) iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,p...
0	VFG048238 (fimE) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae...
0	VFG043442(gi:29377518) (salA) secreted lipase, putative [Fibronectin-binding protein (A...
0	VFG035222(gi:218696629) (EC55989_3329) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG035142(gi:218696636) (EC55989_3337) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033481(gi:260845686) (sepL) secretion switching protein SepL [LEE locus encoded TTSS...
0	VFG013063(gb|YP_405020) (shuS) heme/hemoglobin transport protein ShuS [Shu (VF0256)] [S...
0	VFG012139(gi:110801141) (nagK) putative hyaluronoglucosaminidase [Mu-toxin (neuraminida...
0	VFG005188(gi:24379847) (fbpA) putative fibronectin/fibrinogen-binding protein [Fibronec...
0	VFG002276(gb|NP_561089) (colA) collagenase [kappa-toxin (VF0388)] [Clostridium perfring...
0	VFG000857(gb|AAM88296) (agg3C) usher protein [AAFs (VF0214)] [Escherichia coli 55989]
0	VFG049290 (KP1_3367) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae su...
0	VFG048611 (A225_2329) Aerobactin siderophore receptor IutA [Aerobactin (CVF852)] [Klebs...
0	VFG048583 (A225_2994) iron aquisition yersiniabactin synthesis enzyme (Irp3) [Yersiniab...
0	VFG048538 (iroE) hypothetical protein [Salmochelin (CVF850)] [Klebsiella pneumoniae sub...
0	VFG048480 (A225_1601) ferric enterobactin transport ATP-binding protein FepC [Ent sider...
0	VFG048409(gb|YP_002918380.1) (entA) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Ent (VF056...
0	VFG048403 (A79E_3626) 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [Ent siderophore ...
0	VFG048370 (Kvar_0793) fimbrial protein [Type 3 fimbriae (CVF848)] [Klebsiella variicola...
0	VFG045656(gi:384512836) (OG1RF_10872) sortase [Ebp pili (CVF821)] [Enterococcus faecali...
0	VFG034859(gb|NP_286562) (espX2) Type III secretion system effector EspX2 [LEE encoded T...
0	VFG006090(gi:55821456) (rgpX2) polysaccharide biosynthesis protein, putative rhamnosyl ...
0	VFG049284 (A79E_1986) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG049095(gb|YP_002920348.1) (wzm) lipopolysaccharide O-antigen ABC transport system tr...
0	VFG049053 (Kvar_1567) ABC transporter [LPS rfb locus (CVF857)] [Klebsiella variicola At...
0	VFG049048 (N559_1769) integral membrane component of ABC-transporter [LPS rfb locus (CV...
0	VFG048936 (KPHS_35670) UDP-Gal::undecaprenolphosphate Gal-1-P transferase [Capsule (CVF...
0	VFG048532 (A79E_2547) Periplasmic esterase IroE [Salmochelin (CVF850)] [Klebsiella pneu...
0	VFG048333 (KPK_0838) LuxR family transcriptional regulator [Type 3 fimbriae (CVF848)] [...
0	VFG048287(gb|YP_002921141.1) (fimF) type 1 fimbrial minor component [Type I fimbriae (V...
0	VFG048228 (fimB) tyrosine recombinase [Type I fimbriae (CVF847)] [Klebsiella pneumoniae...
0	VFG044291(gi:197285285) (hmuR2) hemin receptor [direct heme uptake system (IA060)] [Pro...
0	VFG043085(gi:15802290) (flhE) flagellar protein [peritrichous flagella (AI140)] [Escher...
0	VFG035915(gi:218511204) (aatB) AatB [ABC transporter for dispersin (CVF737)] [Escherich...
0	VFG035413(gi:387609989) (aaiL) putative type VI secretion protein [AAI/SCI-II (SS182)] ...
0	VFG035409(gi:410481021) (aaiL) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG035354(gi:410481009) (aaiA) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG034954(gb|NP_289554) (nleE) Type III secretion system effector NleE [LEE encoded T3S...
0	VFG034908(gb|NP_286160) (espY3) Type III secretion system effector EspY3 [LEE encoded T...
0	VFG033812(gi:218511209) (vat) Serine protease [Vacuolating autotransporter gene (CVF445...
0	VFG012129(gi:110798785) (colA) microbial collagenase [Kappa-toxin (collagenase) (CVF411...
0	VFG012107(gi:110800507) (fbp) fibronectin-binding protein [Fibronectin-binding protein ...
0	VFG000893(gi:26250996) (papA) PapA protein [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG049265 (KPK_2053) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae 342]
0	VFG049218 (KPK_2042) type IV/VI secretion system protein, DotU family [T6SS-III (CVF862...
0	VFG049176 (A225_2635) VgrG protein [T6SS-II (CVF861)] [Klebsiella oxytoca E718]
0	VFG049076 (A225_3871) Teichoic acid export ATP-binding protein TagH [LPS rfb locus (CVF...
0	VFG048916 (KPN2242_15610) protein tyrosine phosphatase [Capsule (CVF854)] [Klebsiella p...
0	VFG048792 (galF) UTP--glucose-1-phosphate uridylyltransferase subunit GalF [Capsule (CV...
0	VFG048788 (Kvar_2954) type VI secretion lipoprotein [T6SS-I (CVF853)] [Klebsiella varii...
0	VFG048632 (KP1_2392) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae subs...
0	VFG048508(gb|YP_002918368.1) (fes) enterobactin/ferric enterobactin esterase [Ent (VF05...
0	VFG045688(gi:383329042) (uppS) undecaprenyl diphosphate synthase [Capsule (CVF618)] [En...
0	VFG045615(gi:529233143) (EFAU085_00431) periplasmic solute binding protein [EfaA (CVF61...
0	VFG042833(gi:18311259) (CPE2277) hypothetical protein [type IV pili (AI109)] [Clostridi...
0	VFG042730(gi:15801159) (csgA) cryptic curlin major subunit [curli fibers (AI093)] [Esch...
0	VFG035898(gi:410480094) (aatP) AatP permease [ABC transporter for dispersin (CVF737)] [...
0	VFG035225(gi:387609957) (EC042_4536) putative type VI secretion protein [SCI-I (SS183)]...
0	VFG033576(gi:260845702) (escJ) T3SS structure protein EscJ [LEE locus encoded TTSS (CVF...
0	VFG012939(gi:110804318) (gtrB) bactoprenol glucosyl transferase [LPS glucosylation (CVF...
0	VFG012326(gi:110640497) (sfaC) fimbrial transcription regulator protein FaeA [S fimbria...
0	VFG012130(gi:110803242) (colA) microbial collagenase [Kappa-toxin (collagenase) (CVF411...
0	VFG005997(gi:24379858) (rmlA) putative glucose-1-phosphate thymidyltransferase [Capsule...
0	VFG005384(gi:125717745) (cshA) CshA-like fibrillar surface protein A [Cell surface hydr...
0	VFG049186 (KPK_0947) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae 342]
0	VFG049088 (KOX_25100) lipopolysaccharide O-antigen ABC transport system transmembrane c...
0	VFG049073(gb|YP_002920346.1) (wbbM) glycosyltransferase [LPS (VF0561)] [Klebsiella pneu...
0	VFG048988 (KPHS_35730) acid phosphatase-like protein [Capsule (CVF854)] [Klebsiella pne...
0	VFG048973 (ugd) UDP-glucose 6-dehydrogenase [Capsule (CVF854)] [Klebsiella pneumoniae s...
0	VFG048828 (KPN2242_15550) 6-phosphogluconate dehydrogenase [Capsule (CVF854)] [Klebsiel...
0	VFG048744 (KPHS_23130) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae su...
0	VFG048452 (KOX_13925) enterobactin exporter EntS [Ent siderophore (CVF849)] [Klebsiella...
0	VFG048431 (A225_1608) Isochorismate synthase [Ent siderophore (CVF849)] [Klebsiella oxy...
0	VFG048301 (KOX_24765) type 1 fimbiral adhesin FimH [Type I fimbriae (CVF847)] [Klebsiel...
0	VFG048284 (N559_0944) protein FimF [Type I fimbriae (CVF847)] [Klebsiella pneumoniae JM45]
0	VFG045795 (afaD) AfaD protein [Afimbrial adhesin AFA-I (CVF823)] [Escherichia coli O25b...
0	VFG045689(gi:529234458) (uppS) undecaprenyl diphosphate synthase [Capsule (CVF618)] [En...
0	VFG043720(gi:416214) (cdtA) CdtA [Ec-CDT (cytolethal distending toxin)-I (TX050)] [Esch...
0	VFG042617(gi:197284432) (PMI0534) fimbrial usher protein [uroepithelial cell adhesin (U...
0	VFG035584(gi:15799904) (aec26) hypothetical protein [EHS (SS185)] [Escherichia coli O15...
0	VFG035070(gi:260843012) (nleH1-1) T3SS effector NleH [NleH1-1 (CVF732)] [Escherichia co...
0	VFG034794(gi:260854789) (espM2) T3SS effector EspM [EspM2 (CVF692)] [Escherichia coli O...
0	VFG033834(gi:157149562) (pic) secreted serine peptidase EatA [EatA (SS069)] [Escherichi...
0	VFG033672(gi:260845713) (ECO103_3634) T3SS component [LEE locus encoded TTSS (CVF431)] ...
0	VFG033546(gi:291285057) (escV) escV [LEE locus encoded TTSS (CVF431)] [Escherichia coli...
0	VFG033511(gi:215488976) (sepQ) T3SS structure protein SepQ [LEE encoded T3SS (SS019)] [...
0	VFG033499(gi:260845689) (cesT) chaperone CesT [LEE locus encoded TTSS (CVF431)] [Escher...
0	VFG020154(gi:187732930) (gspF) general secretion pathway protein GspF [T2SS (Type II se...
0	VFG019771(gi:218889155) (chpA) still frameshift putative component of chemotactic signa...
0	VFG012097(gi:18311271) (groEL) chaperonin GroEL [GroEL (CVF403)] [Clostridium perfringe...
0	VFG006078(gi:55821451) (rgpE) polysaccharide biosynthesis protein/putative glycosyltran...
0	VFG005811(gi:24378698) (psaA) putative ABC transporter, metal binding lipoprotein; surf...
0	VFG001426(gb|CAW30801) (afaE-I) AFA-I adhesin [Afa/Dr family (VF0212)] [Escherichia col...
0	VFG048666 (KPR_2381) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae subs...
0	VFG048502 (A79E_3637) enterobactin esterase [Ent siderophore (CVF849)] [Klebsiella pneu...
0	VFG048462 (KOX_13920) iron-enterobactin transporter membrane protein [Ent siderophore (...
0	VFG045668(gi:397699344) (EFD32_0765) bacterial regulatory protein, LacI family protein ...
0	VFG045614(gi:383327810) (EFAU004_00491) periplasmic solute binding protein [EfaA (CVF61...
0	VFG042570(gi:62255469) (ldaA) LdaA [locus for diffuse adherence (lda), afimbrial adhesi...
0	VFG042333(gi:197286187) (PMI2341) autotransporter [Proteus toxic agglutinin (Pta) (SS11...
0	VFG041027(gi:15596866) (icmF2) hypothetical protein [HSI-2 (SS179)] [Pseudomonas aerugi...
0	VFG035422(gi:218696587) (aaiN) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG034761(gb|NP_289551) (espL2) Type III secretion system effector espL2 [LEE encoded T...
0	VFG033063(gi:260845688) (eae) intimin epsilon [Intimin (CVF422)] [Escherichia coli O103...
0	VFG013060(gi:110805355) (sitD) Iron transport protein, inner membrane component [Ferrou...
0	VFG012163(gi:18309419) (hlyB) probable hemolysin [Hemolysin (CVF417)] [Clostridium perf...
0	VFG002279(gb|NP_562150) (nagJ) hyaluronidase [mu-toxin (VF0389)] [Clostridium perfringe...
0	VFG000165(gb|NP_252915) (pchF) pyochelin synthetase PchF [Pyochelin (VF0095)] [Pseudomo...
0	VFG049109 (KPN2242_15525) lipopolysaccharide O-antigen ABC transport system transmembra...
